id,creation_time,airline_code,flight_number,flight_date,departure_airport,user_name,action_name,header_line,entry_details
375166849,2024-05-01 00:32:53,ZY,5163.0,30.0,VDC,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:53,168 INFO  [2c364252bf06ec0a] [ZY5163 /30 VDC | service-acco | UpdateLoadTableAction               |                                | Thread-30794 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9380066  flightId = 2285293 legId = 2395972  deleted = false  fragmentId = LoadFragment ]

Total baggage      : 0.00     KG               
Total cargo        : 0.00     KG               
Total EIC          : 0.00     KG               
Total mail         : 0.00     KG               
STATUS CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 REGISTRATION 1 REGISTRATION_CHANGE 2"
375166859,2024-05-01 00:32:55,ZY,6031.0,29.0,GRU,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:55,542 INFO  [fb5a72b90c73bc2] [ZY6031 /29 GRU | service-acco | UpdateLoadTableAction               |                                | Thread-30801 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9386619  flightId = 2288511 legId = 2399230  deleted = false  fragmentId = LoadFragment ]
375166867,2024-05-01 00:32:55,ZY,6031.0,29.0,GRU,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:55,564 INFO  [fb5a72b90c73bc2] [ZY6031 /29 GRU | service-acco | UpdateLoadTableAction               |                                | Thread-30801 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9386619  flightId = 2288511 legId = 2399230  deleted = false  fragmentId = LoadFragment ]

Total baggage      : 0.00     KG               
Total cargo        : 0.00     KG               
Total EIC          : 0.00     KG               
Total mail         : 0.00     KG               
STATUS AIRCRAFT_CONFIG 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 2"
375166869,2024-05-01 00:32:53,ZY,5408.0,30.0,CNF,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:53,208 INFO  [d0d40be0607b611c] [ZY5408 /30 CNF | service-acco | UpdateLoadTableAction               |                                | Thread-30797 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9379860  flightId = 2285161 legId = 2395840  deleted = false  fragmentId = LoadFragment ]

Total baggage      : 0.00     KG               
Total cargo        : 0.00     KG               
Total EIC          : 0.00     KG               
Total mail         : 0.00     KG               
STATUS AIRCRAFT_CONFIG 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 2"
375166879,2024-05-01 00:32:55,ZY,5462.0,29.0,CNF,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:55,810 INFO  [90ce5e1a28fbef99] [ZY5462 /29 CNF | service-acco | UpdateLoadTableAction               |                                | Thread-30798 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9386843  flightId = 2288105 legId = 2398824  deleted = false  fragmentId = LoadFragment ]
375166887,2024-05-01 00:32:55,ZY,5462.0,29.0,CNF,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:55,824 INFO  [90ce5e1a28fbef99] [ZY5462 /29 CNF | service-acco | UpdateLoadTableAction               |                                | Thread-30798 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9386843  flightId = 2288105 legId = 2398824  deleted = false  fragmentId = LoadFragment ]

Total baggage      : 0.00     KG               
Total cargo        : 0.00     KG               
Total EIC          : 0.00     KG               
Total mail         : 0.00     KG               
STATUS AIRCRAFT_CONFIG 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 2"
375166889,2024-05-01 00:32:53,ZY,5003.0,30.0,SDU,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:53,701 INFO  [f6aaefc9c1667ddf] [ZY5003 /30 SDU | service-acco | UpdateLoadTableAction               |                                | Thread-30795 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9380222  flightId = 2285601 legId = 2396283  deleted = false  fragmentId = LoadFragment ]

Total baggage      : 0.00     KG               
Total cargo        : 0.00     KG               
Total EIC          : 0.00     KG               
Total mail         : 0.00     KG               
STATUS AIRCRAFT_CONFIG 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 2"
375166899,2024-05-01 00:32:56,ZY,3985.0,30.0,CNF,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:56,168 INFO  [1a4626b00c637271] [ZY3985 /30 CNF | service-acco | UpdateLoadTableAction               |                                | Thread-30800 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9379964  flightId = 2285796 legId = 2396475  deleted = false  fragmentId = LoadFragment ]
375166907,2024-05-01 00:32:56,ZY,3985.0,30.0,CNF,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:56,182 INFO  [1a4626b00c637271] [ZY3985 /30 CNF | service-acco | UpdateLoadTableAction               |                                | Thread-30800 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9379964  flightId = 2285796 legId = 2396475  deleted = false  fragmentId = LoadFragment ]

Total baggage      : 0.00     KG               
Total cargo        : 0.00     KG               
Total EIC          : 0.00     KG               
Total mail         : 0.00     KG               
STATUS AIRCRAFT_CONFIG 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 2"
375166913,2024-05-01 00:32:53,ZY,23.0,29.0,VCP,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:53,855 INFO  [1dbd1046562856c7] [ZY23 /29 VCP | service-acco | UpdateLoadTableAction               |                                | Thread-30803 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9384700  flightId = 2287654 legId = 2398373  deleted = false  fragmentId = LoadFragment ]
375166921,2024-05-01 00:32:53,ZY,23.0,29.0,VCP,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:53,884 INFO  [1dbd1046562856c7] [ZY23 /29 VCP | service-acco | UpdateLoadTableAction               |                                | Thread-30803 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9384700  flightId = 2287654 legId = 2398373  deleted = false  fragmentId = LoadFragment ]

Total baggage      : 0.00     KG               
Total cargo        : 0.00     KG               
Total EIC          : 0.00     KG               
Total mail         : 0.00     KG               
STATUS AIRCRAFT_CONFIG 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 2"
375166933,2024-05-01 00:32:54,ZY,5164.0,30.0,SSA,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:54,001 INFO  [925916c15c19d3d5] [ZY5164 /30 SSA | service-acco | UpdateLoadTableAction               |                                | Thread-30793 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9378767  flightId = 2285189 legId = 2395868  deleted = false  fragmentId = LoadFragment ]

Total baggage      : 0.00     KG               
Total cargo        : 0.00     KG               
Total EIC          : 0.00     KG               
Total mail         : 0.00     KG               
STATUS CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 REGISTRATION 1 REGISTRATION_CHANGE 2"
375166943,2024-05-01 00:32:56,ZY,6037.0,29.0,CWB,service-acco,UpdateLoadTableAction,"2024-05-01 00:32:56,384 INFO  [5d667701ec77216c] [ZY6037 /29 CWB | service-acco | UpdateLoadTableAction               |                                | Thread-30793 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9386714  flightId = 2288276 legId = 2398995  deleted = false  fragmentId = LoadFragment ]
375166962,2024-05-01 00:33:01,ZY,6086.0,30.0,VCP,service-acco,UpdateLoadTableAction,"2024-05-01 00:33:01,963 INFO  [a87e9b7ce6fcde7e] [ZY6086 /30 VCP | service-acco | UpdateLoadTableAction               |                                | Thread-30793 (ActiveMQ-client-global-threads)]  Received:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9380129  flightId = 2285876 legId = 2396575  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 42448463  NULL         ESTIMATE  12.00     KG   1         0.13      VCP       VCP       SDU       B         NULL      false"
