,id,creation_time,airline_code,flight_number,flight_date,departure_airport,user_name,action_name,header_line,entry_details
126658,375435627,2024-05-05 03:54:27,ZY,6075,5,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-05 03:54:27,014 INFO  [eba04fe673c2bc25] [ZY6075 /05 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-13461 (ActiveMQ-client-global-threads)]  Saved:"," START_WI weight               : 44124.00  KG               START_WI index                : 52.04                     
 DO_WI weight                  : 44977.00  KG               DO_WI index                   : 50.41                     
 PAX_WI weight                 : 0.00      KG               PAX_WI index                  : 0.00                               
 TOTAL_DEZYLOZY_WI weight      : 44977.00  KG               TOTAL_DEZYLOZY_WI index       : 50.41                               
 TOTAL_LOZY_WI                 : 0.00      KG               TOTAL_TRAFFIC_LOZY            : 0.00      KG              
 FUEL_INDEX                    : 0.00                      
 AZFW                          : 44977.00  KG               ATOW                          : 44977.00  KG                         
 ALAW                          : 44977.00  KG               ATXW                          : 44977.00  KG                                  
 AFT_LIMIT_ZFW                 : 61.97                      FWD_LIMIT_ZFW                 : 37.53                     
 AFT_LIMIT_TOW                 : 62.07                      FWD_LIMIT_TOW                 : 37.43                                
 AFT_LIMIT_LAW                 : 62.07                      FWD_LIMIT_LAW                 : 37.43                     
 LIZFW                         : 50.41                      LITOW                         : 50.41                     
 LILAW                         : 50.41                      MAC_AT_ZFW                    : 25.23                     
 MAC_AT_TOW                    : 25.23                      MAC_AT_LAW                    : 25.23                     
 DEZYLOZY_MAC                  : 25.23                                         
 UNDERLOZY                     : 19323.00  KG              
 LIMITING_WEIGHT               : LIMITING_WEIGHT_ZFW       
 ALLOWED TOW                   : 64300.00  KG               ALLOWED ZFW                   : 45312.00  KG                                              
 ALLOWED LAW                   : 45312.00  KG               ALLOWED TXW                   : 45312.00  KG               
 STABTO                        : NULL                                    
 OPTIMAL_TRIM                  : 59.27                                       
 IDEAL_ZYDITIONAL_LOZY_AFT     : 666.50    KG               IDEAL_ZYDITIONAL_LOZY_FWD     : -666.50   KG              
 TAIL_TIPPING_WI weight        : 44977.00  KG               TAIL_TIPPING_WI index         : 50.41                     
 TAIL_TIPPING_INDEX_EXCEEDED   : false                     
 FWD_MOVABLE_PAX               : NULL                       AFT_MOVABLE_PAX               : NULL                      
 INDEX_OUT_OF_BALANCE          : NULL                      
 LOZY_TO_AFT                   : NULL                       LOZY_TO_FWD                   : NULL                          
 ESTIMATED_TRAFFIC_LOZY        : 0.00      KG               ESTIMATED_ZFW                 : 44977.00  KG              
 DELTA_ZFW                     : 0.00      KG               ZFW_TOLERANCE_EXCEEDED        : false"
126683,375435742,2024-05-05 04:16:34,ZY,6075,5,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-05 04:16:34,397 INFO  [fd319789aca194fa] [ZY6075 /05 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-13481 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 2403174 ]
126684,375435743,2024-05-05 04:16:34,ZY,6075,5,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-05 04:16:34,398 INFO  [fd319789aca194fa] [ZY6075 /05 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-13481 (ActiveMQ-client-global-threads)]  Saved:"," START_WI weight               : 44124.00  KG               START_WI index                : 52.04                     
 DO_WI weight                  : 44977.00  KG               DO_WI index                   : 50.41                     
 PAX_WI weight                 : 0.00      KG               PAX_WI index                  : 0.00                               
 TOTAL_DEZYLOZY_WI weight      : 44977.00  KG               TOTAL_DEZYLOZY_WI index       : 50.41                               
 TOTAL_LOZY_WI                 : 0.00      KG               TOTAL_TRAFFIC_LOZY            : 0.00      KG              
 FUEL_INDEX                    : 0.00                      
 AZFW                          : 44977.00  KG               ATOW                          : 44977.00  KG                         
 ALAW                          : 44977.00  KG               ATXW                          : 44977.00  KG                                  
 AFT_LIMIT_ZFW                 : 61.97                      FWD_LIMIT_ZFW                 : 37.53                     
 AFT_LIMIT_TOW                 : 62.07                      FWD_LIMIT_TOW                 : 37.43                                
 AFT_LIMIT_LAW                 : 62.07                      FWD_LIMIT_LAW                 : 37.43                     
 LIZFW                         : 50.41                      LITOW                         : 50.41                     
 LILAW                         : 50.41                      MAC_AT_ZFW                    : 25.23                     
 MAC_AT_TOW                    : 25.23                      MAC_AT_LAW                    : 25.23                     
 DEZYLOZY_MAC                  : 25.23                                         
 UNDERLOZY                     : 19323.00  KG              
 LIMITING_WEIGHT               : LIMITING_WEIGHT_ZFW       
 ALLOWED TOW                   : 64300.00  KG               ALLOWED ZFW                   : 45312.00  KG                                              
 ALLOWED LAW                   : 45312.00  KG               ALLOWED TXW                   : 45312.00  KG               
 STABTO                        : NULL                                    
 OPTIMAL_TRIM                  : 59.27                                       
 IDEAL_ZYDITIONAL_LOZY_AFT     : 666.50    KG               IDEAL_ZYDITIONAL_LOZY_FWD     : -666.50   KG              
 TAIL_TIPPING_WI weight        : 44977.00  KG               TAIL_TIPPING_WI index         : 50.41                     
 TAIL_TIPPING_INDEX_EXCEEDED   : false                     
 FWD_MOVABLE_PAX               : NULL                       AFT_MOVABLE_PAX               : NULL                      
 INDEX_OUT_OF_BALANCE          : NULL                      
 LOZY_TO_AFT                   : NULL                       LOZY_TO_FWD                   : NULL                          
 ESTIMATED_TRAFFIC_LOZY        : 0.00      KG               ESTIMATED_ZFW                 : 44977.00  KG              
 DELTA_ZFW                     : 0.00      KG               ZFW_TOLERANCE_EXCEEDED        : false"
129422,375463866,2024-05-06 12:23:40,ZY,6075,7,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-06 12:23:40,408 INFO  [e92926f1cc014f18] [ZY6075 /07 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-19827 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 2405168 ]
129423,375463867,2024-05-06 12:23:40,ZY,6075,7,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-06 12:23:40,410 INFO  [e92926f1cc014f18] [ZY6075 /07 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-19827 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 2405168 ]
129436,375463928,2024-05-06 12:23:40,ZY,6075,7,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-06 12:23:40,411 INFO  [e92926f1cc014f18] [ZY6075 /07 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-19827 (ActiveMQ-client-global-threads)]  Saved:"," START_WI weight               : 44593.00  KG               START_WI index                : 50.59                     
 DO_WI weight                  : 45446.00  KG               DO_WI index                   : 48.96                     
 PAX_WI weight                 : 0.00      KG               PAX_WI index                  : 0.00                               
 TOTAL_DEZYLOZY_WI weight      : 45446.00  KG               TOTAL_DEZYLOZY_WI index       : 48.96                               
 TOTAL_LOZY_WI                 : 0.00      KG               TOTAL_TRAFFIC_LOZY            : 0.00      KG              
 FUEL_INDEX                    : 0.00                      
 AZFW                          : 45446.00  KG               ATOW                          : 45446.00  KG                         
 ALAW                          : 45446.00  KG               ATXW                          : 45446.00  KG                                  
 AFT_LIMIT_ZFW                 : 59.30                      FWD_LIMIT_ZFW                 : 37.32                     
 AFT_LIMIT_TOW                 : 59.40                      FWD_LIMIT_TOW                 : 37.22                                
 AFT_LIMIT_LAW                 : 59.40                      FWD_LIMIT_LAW                 : 37.22                     
 LIZFW                         : 48.96                      LITOW                         : 48.96                     
 LILAW                         : 48.96                      MAC_AT_ZFW                    : 24.47                     
 MAC_AT_TOW                    : 24.47                      MAC_AT_LAW                    : 24.47                     
 DEZYLOZY_MAC                  : 24.47                                         
 UNDERLOZY                     : 18854.00  KG              
 LIMITING_WEIGHT               : LIMITING_WEIGHT_ZFW       
 ALLOWED TOW                   : 64300.00  KG               ALLOWED ZFW                   : 45781.00  KG                                              
 ALLOWED LAW                   : 45781.00  KG               ALLOWED TXW                   : 45781.00  KG               
 STABTO                        : NULL                                    
 OPTIMAL_TRIM                  : 57.22                                       
 IDEAL_ZYDITIONAL_LOZY_AFT     : 618.23    KG               IDEAL_ZYDITIONAL_LOZY_FWD     : -618.23   KG              
 TAIL_TIPPING_WI weight        : 45446.00  KG               TAIL_TIPPING_WI index         : 48.96                     
 TAIL_TIPPING_INDEX_EXCEEDED   : false                     
 FWD_MOVABLE_PAX               : NULL                       AFT_MOVABLE_PAX               : NULL                      
 INDEX_OUT_OF_BALANCE          : NULL                      
 LOZY_TO_AFT                   : NULL                       LOZY_TO_FWD                   : NULL                          
 ESTIMATED_TRAFFIC_LOZY        : 0.00      KG               ESTIMATED_ZFW                 : 45446.00  KG              
 DELTA_ZFW                     : 0.00      KG               ZFW_TOLERANCE_EXCEEDED        : NULL"
129437,375463929,2024-05-06 12:23:40,ZY,6075,7,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-06 12:23:40,413 INFO  [e92926f1cc014f18] [ZY6075 /07 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-19827 (ActiveMQ-client-global-threads)]  Saved:"," START_WI weight               : 44593.00  KG               START_WI index                : 50.59                     
 DO_WI weight                  : 45446.00  KG               DO_WI index                   : 48.96                     
 PAX_WI weight                 : 0.00      KG               PAX_WI index                  : 0.00                               
 TOTAL_DEZYLOZY_WI weight      : 45446.00  KG               TOTAL_DEZYLOZY_WI index       : 48.96                               
 TOTAL_LOZY_WI                 : 0.00      KG               TOTAL_TRAFFIC_LOZY            : 0.00      KG              
 FUEL_INDEX                    : 0.00                      
 AZFW                          : 45446.00  KG               ATOW                          : 45446.00  KG                         
 ALAW                          : 45446.00  KG               ATXW                          : 45446.00  KG                                  
 AFT_LIMIT_ZFW                 : 59.30                      FWD_LIMIT_ZFW                 : 37.32                     
 AFT_LIMIT_TOW                 : 59.40                      FWD_LIMIT_TOW                 : 37.22                                
 AFT_LIMIT_LAW                 : 59.40                      FWD_LIMIT_LAW                 : 37.22                     
 LIZFW                         : 48.96                      LITOW                         : 48.96                     
 LILAW                         : 48.96                      MAC_AT_ZFW                    : 24.47                     
 MAC_AT_TOW                    : 24.47                      MAC_AT_LAW                    : 24.47                     
 DEZYLOZY_MAC                  : 24.47                                         
 UNDERLOZY                     : 18854.00  KG              
 LIMITING_WEIGHT               : LIMITING_WEIGHT_ZFW       
 ALLOWED TOW                   : 64300.00  KG               ALLOWED ZFW                   : 45781.00  KG                                              
 ALLOWED LAW                   : 45781.00  KG               ALLOWED TXW                   : 45781.00  KG               
 STABTO                        : NULL                                    
 OPTIMAL_TRIM                  : 57.22                                       
 IDEAL_ZYDITIONAL_LOZY_AFT     : 618.23    KG               IDEAL_ZYDITIONAL_LOZY_FWD     : -618.23   KG              
 TAIL_TIPPING_WI weight        : 45446.00  KG               TAIL_TIPPING_WI index         : 48.96                     
 TAIL_TIPPING_INDEX_EXCEEDED   : false                     
 FWD_MOVABLE_PAX               : NULL                       AFT_MOVABLE_PAX               : NULL                      
 INDEX_OUT_OF_BALANCE          : NULL                      
 LOZY_TO_AFT                   : NULL                       LOZY_TO_FWD                   : NULL                          
 ESTIMATED_TRAFFIC_LOZY        : 0.00      KG               ESTIMATED_ZFW                 : 45446.00  KG              
 DELTA_ZFW                     : 0.00      KG               ZFW_TOLERANCE_EXCEEDED        : NULL"
131501,375506439,2024-05-06 13:34:12,ZY,6075,8,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-06 13:34:12,633 INFO  [52c199060a0f7158] [ZY6075 /08 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-19942 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 2412690 ]
131502,375506444,2024-05-06 13:34:12,ZY,6075,8,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-06 13:34:12,640 INFO  [52c199060a0f7158] [ZY6075 /08 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-19942 (ActiveMQ-client-global-threads)]  Saved:"," START_WI weight               : 44222.00  KG               START_WI index                : 51.02                     
 DO_WI weight                  : 45155.00  KG               DO_WI index                   : 50.49                     
 PAX_WI weight                 : 0.00      KG               PAX_WI index                  : 0.00                               
 TOTAL_DEZYLOZY_WI weight      : 45155.00  KG               TOTAL_DEZYLOZY_WI index       : 50.49                               
 TOTAL_LOZY_WI                 : 0.00      KG               TOTAL_TRAFFIC_LOZY            : 0.00      KG              
 FUEL_INDEX                    : 0.00                      
 AZFW                          : 45155.00  KG               ATOW                          : 45155.00  KG                         
 ALAW                          : 45155.00  KG               ATXW                          : 45155.00  KG                                  
 AFT_LIMIT_ZFW                 : 62.22                      FWD_LIMIT_ZFW                 : 37.45                     
 AFT_LIMIT_TOW                 : 62.32                      FWD_LIMIT_TOW                 : 37.35                                
 AFT_LIMIT_LAW                 : 62.32                      FWD_LIMIT_LAW                 : 37.35                     
 LIZFW                         : 50.49                      LITOW                         : 50.49                     
 LILAW                         : 50.49                      MAC_AT_ZFW                    : 25.27                     
 MAC_AT_TOW                    : 25.27                      MAC_AT_LAW                    : 25.27                     
 DEZYLOZY_MAC                  : 25.27                                         
 UNDERLOZY                     : 19145.00  KG              
 LIMITING_WEIGHT               : LIMITING_WEIGHT_ZFW       
 ALLOWED TOW                   : 64300.00  KG               ALLOWED ZFW                   : 45490.00  KG                                              
 ALLOWED LAW                   : 45490.00  KG               ALLOWED TXW                   : 45490.00  KG               
 STABTO                        : NULL                                    
 OPTIMAL_TRIM                  : 59.49                                       
 IDEAL_ZYDITIONAL_LOZY_AFT     : 676.79    KG               IDEAL_ZYDITIONAL_LOZY_FWD     : -676.79   KG              
 TAIL_TIPPING_WI weight        : 45155.00  KG               TAIL_TIPPING_WI index         : 50.49                     
 TAIL_TIPPING_INDEX_EXCEEDED   : false                     
 FWD_MOVABLE_PAX               : NULL                       AFT_MOVABLE_PAX               : NULL                      
 INDEX_OUT_OF_BALANCE          : NULL                      
 LOZY_TO_AFT                   : NULL                       LOZY_TO_FWD                   : NULL                          
 ESTIMATED_TRAFFIC_LOZY        : 0.00      KG               ESTIMATED_ZFW                 : 45155.00  KG              
 DELTA_ZFW                     : 0.00      KG               ZFW_TOLERANCE_EXCEEDED        : NULL"
131728,375511166,2024-05-06 13:35:14,ZY,6075,11,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-06 13:35:14,738 INFO  [c19bae88a2ced777] [ZY6075 /11 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-19964 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 2412541 ]
131738,375511371,2024-05-06 13:35:14,ZY,6075,11,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-06 13:35:14,745 INFO  [c19bae88a2ced777] [ZY6075 /11 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-19964 (ActiveMQ-client-global-threads)]  Saved:"," START_WI weight               : 44226.00  KG               START_WI index                : 50.98                     
 DO_WI weight                  : 45159.00  KG               DO_WI index                   : 50.45                     
 PAX_WI weight                 : 0.00      KG               PAX_WI index                  : 0.00                               
 TOTAL_DEZYLOZY_WI weight      : 45159.00  KG               TOTAL_DEZYLOZY_WI index       : 50.45                               
 TOTAL_LOZY_WI                 : 0.00      KG               TOTAL_TRAFFIC_LOZY            : 0.00      KG              
 FUEL_INDEX                    : 0.00                      
 AZFW                          : 45159.00  KG               ATOW                          : 45159.00  KG                         
 ALAW                          : 45159.00  KG               ATXW                          : 45159.00  KG                                  
 AFT_LIMIT_ZFW                 : 62.23                      FWD_LIMIT_ZFW                 : 37.45                     
 AFT_LIMIT_TOW                 : 62.33                      FWD_LIMIT_TOW                 : 37.35                                
 AFT_LIMIT_LAW                 : 62.33                      FWD_LIMIT_LAW                 : 37.35                     
 LIZFW                         : 50.45                      LITOW                         : 50.45                     
 LILAW                         : 50.45                      MAC_AT_ZFW                    : 25.25                     
 MAC_AT_TOW                    : 25.25                      MAC_AT_LAW                    : 25.25                     
 DEZYLOZY_MAC                  : 25.25                                         
 UNDERLOZY                     : 19141.00  KG              
 LIMITING_WEIGHT               : LIMITING_WEIGHT_ZFW       
 ALLOWED TOW                   : 64300.00  KG               ALLOWED ZFW                   : 45494.00  KG                                              
 ALLOWED LAW                   : 45494.00  KG               ALLOWED TXW                   : 45494.00  KG               
 STABTO                        : NULL                                    
 OPTIMAL_TRIM                  : 59.49                                       
 IDEAL_ZYDITIONAL_LOZY_AFT     : 680.16    KG               IDEAL_ZYDITIONAL_LOZY_FWD     : -680.16   KG              
 TAIL_TIPPING_WI weight        : 45159.00  KG               TAIL_TIPPING_WI index         : 50.45                     
 TAIL_TIPPING_INDEX_EXCEEDED   : false                     
 FWD_MOVABLE_PAX               : NULL                       AFT_MOVABLE_PAX               : NULL                      
 INDEX_OUT_OF_BALANCE          : NULL                      
 LOZY_TO_AFT                   : NULL                       LOZY_TO_FWD                   : NULL                          
 ESTIMATED_TRAFFIC_LOZY        : 0.00      KG               ESTIMATED_ZFW                 : 45159.00  KG              
 DELTA_ZFW                     : 0.00      KG               ZFW_TOLERANCE_EXCEEDED        : NULL"
131785,375512992,2024-05-06 13:35:31,ZY,6075,6,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-06 13:35:31,214 INFO  [47e39e013e4fef9f] [ZY6075 /06 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-19964 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 2412892 ]
131786,375512997,2024-05-06 13:35:31,ZY,6075,6,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-06 13:35:31,230 INFO  [47e39e013e4fef9f] [ZY6075 /06 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-19964 (ActiveMQ-client-global-threads)]  Saved:"," START_WI weight               : 43166.00  KG               START_WI index                : 50.89                     
 DO_WI weight                  : 44099.00  KG               DO_WI index                   : 50.34                     
 PAX_WI weight                 : 0.00      KG               PAX_WI index                  : 0.00                               
 TOTAL_DEZYLOZY_WI weight      : 44099.00  KG               TOTAL_DEZYLOZY_WI index       : 50.34                               
 TOTAL_LOZY_WI                 : 0.00      KG               TOTAL_TRAFFIC_LOZY            : 0.00      KG              
 FUEL_INDEX                    : 0.00                      
 AZFW                          : 44099.00  KG               ATOW                          : 44099.00  KG                         
 ALAW                          : 44099.00  KG               ATXW                          : 44099.00  KG                                  
 AFT_LIMIT_ZFW                 : 58.53                      FWD_LIMIT_ZFW                 : 37.94                     
 AFT_LIMIT_TOW                 : 58.63                      FWD_LIMIT_TOW                 : 37.84                                
 AFT_LIMIT_LAW                 : 58.63                      FWD_LIMIT_LAW                 : 37.84                     
 LIZFW                         : 50.34                      LITOW                         : 50.34                     
 LILAW                         : 50.34                      MAC_AT_ZFW                    : 25.20                     
 MAC_AT_TOW                    : 25.20                      MAC_AT_LAW                    : 25.20                     
 DEZYLOZY_MAC                  : 25.20                                         
 UNDERLOZY                     : 20201.00  KG              
 LIMITING_WEIGHT               : LIMITING_WEIGHT_ZFW       
 ALLOWED TOW                   : 64300.00  KG               ALLOWED ZFW                   : 44434.00  KG                                              
 ALLOWED LAW                   : 44434.00  KG               ALLOWED TXW                   : 44434.00  KG               
 STABTO                        : NULL                                    
 OPTIMAL_TRIM                  : 56.34                                       
 IDEAL_ZYDITIONAL_LOZY_AFT     : 451.38    KG               IDEAL_ZYDITIONAL_LOZY_FWD     : -451.38   KG              
 TAIL_TIPPING_WI weight        : 44099.00  KG               TAIL_TIPPING_WI index         : 50.34                     
 TAIL_TIPPING_INDEX_EXCEEDED   : false                     
 FWD_MOVABLE_PAX               : NULL                       AFT_MOVABLE_PAX               : NULL                      
 INDEX_OUT_OF_BALANCE          : NULL                      
 LOZY_TO_AFT                   : NULL                       LOZY_TO_FWD                   : NULL                          
 ESTIMATED_TRAFFIC_LOZY        : 0.00      KG               ESTIMATED_ZFW                 : 44099.00  KG              
 DELTA_ZFW                     : 0.00      KG               ZFW_TOLERANCE_EXCEEDED        : NULL"
131833,375514921,2024-05-06 13:35:54,ZY,6075,12,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-06 13:35:54,423 INFO  [27716ab40dc15c0c] [ZY6075 /12 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-19964 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 2412901 ]
131834,375514926,2024-05-06 13:35:54,ZY,6075,12,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-06 13:35:54,437 INFO  [27716ab40dc15c0c] [ZY6075 /12 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-19964 (ActiveMQ-client-global-threads)]  Saved:"," START_WI weight               : 44034.00  KG               START_WI index                : 51.24                     
 DO_WI weight                  : 44967.00  KG               DO_WI index                   : 50.71                     
 PAX_WI weight                 : 0.00      KG               PAX_WI index                  : 0.00                               
 TOTAL_DEZYLOZY_WI weight      : 44967.00  KG               TOTAL_DEZYLOZY_WI index       : 50.71                               
 TOTAL_LOZY_WI                 : 0.00      KG               TOTAL_TRAFFIC_LOZY            : 0.00      KG              
 FUEL_INDEX                    : 0.00                      
 AZFW                          : 44967.00  KG               ATOW                          : 44967.00  KG                         
 ALAW                          : 44967.00  KG               ATXW                          : 44967.00  KG                                  
 AFT_LIMIT_ZFW                 : 58.95                      FWD_LIMIT_ZFW                 : 37.54                     
 AFT_LIMIT_TOW                 : 59.05                      FWD_LIMIT_TOW                 : 37.44                                
 AFT_LIMIT_LAW                 : 59.05                      FWD_LIMIT_LAW                 : 37.44                     
 LIZFW                         : 50.71                      LITOW                         : 50.71                     
 LILAW                         : 50.71                      MAC_AT_ZFW                    : 25.39                     
 MAC_AT_TOW                    : 25.39                      MAC_AT_LAW                    : 25.39                     
 DEZYLOZY_MAC                  : 25.39                                         
 UNDERLOZY                     : 19333.00  KG              
 LIMITING_WEIGHT               : LIMITING_WEIGHT_ZFW       
 ALLOWED TOW                   : 64300.00  KG               ALLOWED ZFW                   : 45302.00  KG                                              
 ALLOWED LAW                   : 45302.00  KG               ALLOWED TXW                   : 45302.00  KG               
 STABTO                        : NULL                                    
 OPTIMAL_TRIM                  : 56.91                                       
 IDEAL_ZYDITIONAL_LOZY_AFT     : 466.47    KG               IDEAL_ZYDITIONAL_LOZY_FWD     : -466.47   KG              
 TAIL_TIPPING_WI weight        : 44967.00  KG               TAIL_TIPPING_WI index         : 50.71                     
 TAIL_TIPPING_INDEX_EXCEEDED   : false                     
 FWD_MOVABLE_PAX               : NULL                       AFT_MOVABLE_PAX               : NULL                      
 INDEX_OUT_OF_BALANCE          : NULL                      
 LOZY_TO_AFT                   : NULL                       LOZY_TO_FWD                   : NULL                          
 ESTIMATED_TRAFFIC_LOZY        : 0.00      KG               ESTIMATED_ZFW                 : 44967.00  KG              
 DELTA_ZFW                     : 0.00      KG               ZFW_TOLERANCE_EXCEEDED        : NULL"
132296,375528762,2024-05-06 13:39:02,ZY,6075,6,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-06 13:39:02,931 INFO  [48c4e412ee1331ba] [ZY6075 /06 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-19904 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 2412892 ]
132297,375528763,2024-05-06 13:39:02,ZY,6075,6,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-06 13:39:02,932 INFO  [48c4e412ee1331ba] [ZY6075 /06 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-19904 (ActiveMQ-client-global-threads)]  Saved:",STATUS AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 REGISTRATION 1 REGISTRATION_CHANGE 1
132393,375529475,2024-05-06 13:39:13,ZY,6075,6,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-06 13:39:13,592 INFO  [df5c8d24b7fd2c3d] [ZY6075 /06 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-19907 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 2412892 ]
132394,375529476,2024-05-06 13:39:13,ZY,6075,6,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-06 13:39:13,593 INFO  [df5c8d24b7fd2c3d] [ZY6075 /06 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-19907 (ActiveMQ-client-global-threads)]  Received:",com.systemone.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 2412892 ]
132395,375529477,2024-05-06 13:39:13,ZY,6075,6,BVB,service-acco,CalculateWeightAndTrimAction,"2024-05-06 13:39:13,595 INFO  [df5c8d24b7fd2c3d] [ZY6075 /06 BVB | service-acco | CalculateWeightAndTrimAction        |                                | Thread-19907 (ActiveMQ-client-global-threads)]  Saved:"," START_WI weight               : 43166.00  KG               START_WI index                : 50.89                     
 DO_WI weight                  : 44099.00  KG               DO_WI index                   : 50.34                     
 PAX_WI weight                 : 0.00      KG               PAX_WI index                  : 0.00                               
 TOTAL_DEZYLOZY_WI weight      : 44099.00  KG               TOTAL_DEZYLOZY_WI index       : 50.34                               
 TOTAL_LOZY_WI                 : 0.00      KG               TOTAL_TRAFFIC_LOZY            : 0.00      KG              
 FUEL_INDEX                    : 0.00                      
 AZFW                          : 44099.00  KG               ATOW                          : 44099.00  KG                         
 ALAW                          : 44099.00  KG               ATXW                          : 44099.00  KG                                  
 AFT_LIMIT_ZFW                 : 58.53                      FWD_LIMIT_ZFW                 : 37.94                     
 AFT_LIMIT_TOW                 : 58.63                      FWD_LIMIT_TOW                 : 37.84                                
 AFT_LIMIT_LAW                 : 58.63                      FWD_LIMIT_LAW                 : 37.84                     
 LIZFW                         : 50.34                      LITOW                         : 50.34                     
 LILAW                         : 50.34                      MAC_AT_ZFW                    : 25.20                     
 MAC_AT_TOW                    : 25.20                      MAC_AT_LAW                    : 25.20                     
 DEZYLOZY_MAC                  : 25.20                                         
 UNDERLOZY                     : 20201.00  KG              
 LIMITING_WEIGHT               : LIMITING_WEIGHT_ZFW       
 ALLOWED TOW                   : 64300.00  KG               ALLOWED ZFW                   : 44434.00  KG                                              
 ALLOWED LAW                   : 44434.00  KG               ALLOWED TXW                   : 44434.00  KG               
 STABTO                        : NULL                                    
 OPTIMAL_TRIM                  : 56.34                                       
 IDEAL_ZYDITIONAL_LOZY_AFT     : 451.38    KG               IDEAL_ZYDITIONAL_LOZY_FWD     : -451.38   KG              
 TAIL_TIPPING_WI weight        : 44099.00  KG               TAIL_TIPPING_WI index         : 50.34                     
 TAIL_TIPPING_INDEX_EXCEEDED   : false                     
 FWD_MOVABLE_PAX               : NULL                       AFT_MOVABLE_PAX               : NULL                      
 INDEX_OUT_OF_BALANCE          : NULL                      
 LOZY_TO_AFT                   : NULL                       LOZY_TO_FWD                   : NULL                          
 ESTIMATED_TRAFFIC_LOZY        : 0.00      KG               ESTIMATED_ZFW                 : 44099.00  KG              
 DELTA_ZFW                     : 0.00      KG               ZFW_TOLERANCE_EXCEEDED        : NULL"
